55.870789,-4.319284
55.871000,-4.320975
55.871247,-4.322172
55.870066,-4.303735
55.869094,-4.306219
55.869094,-4.306219
55.870844,-4.315898
55.870827,-4.317304
55.870374,-4.314591
55.870548,-4.313978
55.870878,-4.308851
55.870892,-4.308580
55.870914,-4.310275
55.870971,-4.311542
55.870891,-4.313423
55.870874,-4.313838
55.870915,-4.312146
55.870861,-4.314524
55.870957,-4.305115
55.870945,-4.306233
55.870906,-4.306886
55.870391,-4.312754
55.869787,-4.313821
55.870962,-4.303421
55.870975,-4.304125
55.870373,-4.313696
55.870986,-4.301168
55.870739,-4.299939
55.871437,-4.322136
55.872102,-4.323054
55.872500,-4.323414
55.872323,-4.323739
55.872586,-4.325034
55.872803,-4.324487
55.873152,-4.326458
55.873235,-4.324481
55.873423,-4.325451
55.873674,-4.326457
55.875135,-4.325202
55.872903,-4.325404
55.874961,-4.325847
55.874731,-4.324251
55.874044,-4.323490
55.873835,-4.325508
55.873935,-4.324043
55.878667,-4.324758
55.876140,-4.320562
55.871708,-4.323926
55.876419,-4.320994
55.876425,-4.323041
55.876611,-4.322269
55.875848,-4.325053
55.876139,-4.323935
55.876228,-4.325411
55.876832,-4.321499
55.876874,-4.323547
55.877141,-4.322732
55.877208,-4.322033
55.875708,-4.325812
55.876904,-4.324844
55.876287,-4.326582
55.875329,-4.326844
55.874137,-4.327125
55.882099,-4.322932
55.878542,-4.324239
55.882153,-4.325782
55.880044,-4.325576
55.879919,-4.326527
55.882569,-4.327038
55.882132,-4.324997
55.881324,-4.325892
55.881565,-4.325475
55.880399,-4.324430
55.879853,-4.323837
55.882510,-4.324476
55.880941,-4.325213
55.880286,-4.325158
55.879718,-4.325236
55.879617,-4.324399
55.880176,-4.324304
55.879768,-4.322122
55.879304,-4.322446
55.878973,-4.325208
55.878501,-4.326890
55.878770,-4.325963
55.877958,-4.324715
55.878442,-4.325224
55.873449,-4.315989
55.877237,-4.327166
55.878674,-4.316780
55.879374,-4.317781
